,Size,Method,MSE
4087,85,Linear Regression,8.791435071778778
4088,90,Linear Regression,1.32220850189819
4089,95,Linear Regression,0.39182384301196077
4090,100,Linear Regression,0.8141142190137908
4091,105,Linear Regression,0.8457694119461076
4092,110,Linear Regression,0.4216681602986369
4093,115,Linear Regression,0.42544722914330124
4094,120,Linear Regression,0.30016231993513065
4095,20,Linear Regression,0.8638893851379364
4096,25,Linear Regression,1.170460009991181
4097,30,Linear Regression,0.42146052278601487
4098,35,Linear Regression,0.6150704304733514
4099,40,Linear Regression,3.684614476775036
4100,45,Linear Regression,0.9120844222939942
4101,50,Linear Regression,1.9135953893478745
4102,55,Linear Regression,0.8245370772299133
4103,60,Linear Regression,1.5354069158473465
4104,65,Linear Regression,1.3148555229093617
4105,70,Linear Regression,1.2853150429530131
4106,75,Linear Regression,3.2511551967412493
4107,80,Linear Regression,1.6577131588363045
4108,85,Linear Regression,2.2351876152799854
4109,90,Linear Regression,1.5061886629055068
4110,95,Linear Regression,0.3062977529196152
4111,100,Linear Regression,0.4485272225183069
4112,105,Linear Regression,0.9383736468199712
4113,110,Linear Regression,0.48286888082251667
4114,115,Linear Regression,0.6908295241924849
4115,120,Linear Regression,0.5850137123326956
4116,20,Linear Regression,7.933714750160237
4117,25,Linear Regression,8.470590040410642
4118,30,Linear Regression,2.8501298548200733
4119,35,Linear Regression,3.500271684432092
4120,40,Linear Regression,1.1978855684566685
4121,45,Linear Regression,3.323251320991229
4122,50,Linear Regression,2.9070164386988426
4123,55,Linear Regression,1.9516767761860683
4124,60,Linear Regression,1.043347847960742
4125,65,Linear Regression,0.5756644888871482
4126,70,Linear Regression,0.4815021725009885
4127,75,Linear Regression,1.4708532114270514
4128,80,Linear Regression,487.59079114740894
4129,85,Linear Regression,14.894570420316345
4130,90,Linear Regression,6.796893980676915
4131,95,Linear Regression,0.9702243410184098
4132,100,Linear Regression,0.9562011862611504
4133,105,Linear Regression,0.5728092344654205
4134,110,Linear Regression,0.32053699250439727
4135,115,Linear Regression,0.6646628763624499
4136,120,Linear Regression,0.5336787109396054
4137,20,Linear Regression,2.0957671585304625
4138,25,Linear Regression,2.0179373792476296
4139,30,Linear Regression,3.820911918631587
4140,35,Linear Regression,0.4830840126130629
4141,40,Linear Regression,7.729580107616939
4142,45,Linear Regression,1.6761210121816241
4143,50,Linear Regression,2.13210275124263
4144,55,Linear Regression,0.7891495582657477
4145,60,Linear Regression,1.3559493364111794
4146,65,Linear Regression,2.224583036065572
4147,70,Linear Regression,2.7989074747208904
4148,75,Linear Regression,0.8611140280978582
4149,80,Linear Regression,3.29221223294546
4150,85,Linear Regression,2.583210416329897
4151,90,Linear Regression,0.9453562094918847
4152,95,Linear Regression,0.9163922905517939
4153,100,Linear Regression,0.7073062145617145
4154,105,Linear Regression,0.5161505414752084
4155,110,Linear Regression,1.262150171602763
4156,115,Linear Regression,0.4032448202515209
4157,120,Linear Regression,0.6007873531847253
4158,20,Linear Regression,1.249825297318764
4159,25,Linear Regression,3.4623598301222964
4160,30,Linear Regression,1.1339333030242844
4161,35,Linear Regression,2.1671000460473224
4162,40,Linear Regression,1.09040089229017
4163,45,Linear Regression,1.7893608523225828
4164,50,Linear Regression,2.265684451472081
4165,55,Linear Regression,1.1821881693386913
4166,60,Linear Regression,0.1995022464187777
4167,65,Linear Regression,0.6492015677675707
4168,70,Linear Regression,1.4541943726752078
4169,75,Linear Regression,1.6742195421466868
4170,80,Linear Regression,3.7976816909439393
4171,85,Linear Regression,29.397896857513008
4172,90,Linear Regression,1.0408976434739656
4173,95,Linear Regression,0.6440015549096032
4174,100,Linear Regression,0.6271380918245663
4175,105,Linear Regression,0.6925478196117973
4176,110,Linear Regression,0.33738416284565226
4177,115,Linear Regression,0.4085250077904835
4178,120,Linear Regression,0.2674709289397968
4179,20,Linear Regression,1.0196313136380224
4180,25,Linear Regression,2.5430924058927094
4181,30,Linear Regression,0.20515284541782666
4182,35,Linear Regression,0.3657775579733798
4183,40,Linear Regression,1.9022940043359484
4184,45,Linear Regression,1.42438494653502
4185,50,Linear Regression,0.7860203876161751
4186,55,Linear Regression,2.85367834844666
4187,60,Linear Regression,0.6805039505109304
4188,65,Linear Regression,0.38815573709463275
4189,70,Linear Regression,2.697389399539283
4190,75,Linear Regression,2.442501602226729
4191,80,Linear Regression,2.047537043538718
4192,85,Linear Regression,3.6282218447699552
4193,90,Linear Regression,0.2577546376568323
4194,95,Linear Regression,2.130579329179149
4195,100,Linear Regression,0.4118640826203652
4196,105,Linear Regression,0.8766737206595362
4197,110,Linear Regression,0.49154462722624515
4198,115,Linear Regression,0.3427712079711132
4199,120,Linear Regression,0.18093194669661392
4200,20,Linear Regression,0.5082561549316559
4201,25,Linear Regression,6.6554844549922265
4202,30,Linear Regression,1.7749985612343806
4203,35,Linear Regression,0.18442889380279645
4204,40,Linear Regression,1.0339335522843078
4205,45,Linear Regression,0.8765050245150862
4206,50,Linear Regression,4.306477030874705
4207,55,Linear Regression,1.4896196071728633
4208,60,Linear Regression,0.9560616716950286
4209,65,Linear Regression,1.023178111229302
4210,70,Linear Regression,0.8852603130789559
4211,75,Linear Regression,1.4757736539326516
4212,80,Linear Regression,3.4652548857561976
4213,85,Linear Regression,2.4266454172215193
4214,90,Linear Regression,14.154146280343584
4215,95,Linear Regression,0.8853055151575958
4216,100,Linear Regression,0.5215372074193563
4217,105,Linear Regression,0.5691137947614932
4218,110,Linear Regression,0.33002267804981195
4219,115,Linear Regression,0.4592639565627303
4220,120,Linear Regression,0.23951896838348027
4221,20,Linear Regression,1.4018328695720008
4222,25,Linear Regression,1.3483325021388388
4223,30,Linear Regression,1.4100128072731806
4224,35,Linear Regression,2.523478833535141
4225,40,Linear Regression,4.239215570825994
4226,45,Linear Regression,1.517144556843319
4227,50,Linear Regression,1.5120469171158666
4228,55,Linear Regression,0.6489048873468737
4229,60,Linear Regression,0.208856359670985
4230,65,Linear Regression,0.9072089980673047
4231,70,Linear Regression,2.064130628636259
4232,75,Linear Regression,5.771262756380542
4233,80,Linear Regression,6.768976183788771
4234,85,Linear Regression,5.959098425362413
4235,90,Linear Regression,1.2493157240146373
4236,95,Linear Regression,0.7799328836652137
4237,100,Linear Regression,1.4480459554102152
4238,105,Linear Regression,0.4548018689700398
4239,110,Linear Regression,0.44377263238227305
4240,115,Linear Regression,0.24857949555260903
4241,120,Linear Regression,0.478499364802438
4242,20,Linear Regression,0.539606986652572
4243,25,Linear Regression,3.872103548982291
4244,30,Linear Regression,4.624937098494427
4245,35,Linear Regression,1.5545692517625764
4246,40,Linear Regression,2.1760223865260486
4247,45,Linear Regression,0.2880455503614632
4248,50,Linear Regression,0.771801683143007
4249,55,Linear Regression,0.4381342522825993
4250,60,Linear Regression,0.9658268895900081
4251,65,Linear Regression,1.6594861638321956
4252,70,Linear Regression,0.4783596538238732
4253,75,Linear Regression,2.2076781083766672
4254,80,Linear Regression,55.263170340714794
4255,85,Linear Regression,15.70798096050792
4256,90,Linear Regression,1.7353179991664291
4257,95,Linear Regression,2.7634209608532068
4258,100,Linear Regression,0.483516587685816
4259,105,Linear Regression,0.6559666332420127
4260,110,Linear Regression,0.491114138355468
4261,115,Linear Regression,0.49112359410734596
4262,120,Linear Regression,0.5022799886661741
4263,20,Linear Regression,1.842528209658629
4264,25,Linear Regression,1.2001559309836662
4265,30,Linear Regression,1.7663041438753524
4266,35,Linear Regression,2.4394625826774643
4267,40,Linear Regression,1.9716504807500785
4268,45,Linear Regression,1.7853123281415526
4269,50,Linear Regression,1.3567977222741248
4270,55,Linear Regression,3.2172558357492447
4271,60,Linear Regression,1.3635271452209432
4272,65,Linear Regression,0.3566051352392161
4273,70,Linear Regression,0.5967599580047876
4274,75,Linear Regression,2.073671404839415
4275,80,Linear Regression,1.1405921329915971
4276,85,Linear Regression,3.286730276392753
4277,90,Linear Regression,2.803557232474118
4278,95,Linear Regression,1.3003973128566506
4279,100,Linear Regression,0.6926872173853563
4280,105,Linear Regression,0.9464777222132843
4281,110,Linear Regression,0.577791075077352
4282,115,Linear Regression,0.18285622570266558
4283,120,Linear Regression,0.5116656850602305
4284,20,Linear Regression,5.345972194041935
4285,25,Linear Regression,0.47544609813541977
4286,30,Linear Regression,2.407089277195969
4287,35,Linear Regression,0.6601086158731688
4288,40,Linear Regression,1.4525012490388356
4289,45,Linear Regression,1.581702886233856
4290,50,Linear Regression,2.3561960331816563
4291,55,Linear Regression,1.1209650878918465
4292,60,Linear Regression,1.172404749100208
4293,65,Linear Regression,1.0807865918432118
4294,70,Linear Regression,1.8675649528843723
4295,75,Linear Regression,2.546279463009389
4296,80,Linear Regression,9.769550815027898
4297,85,Linear Regression,1.5276826533221384
4298,90,Linear Regression,0.663837958107223
4299,95,Linear Regression,1.9406774749148894
4300,100,Linear Regression,0.6863387911675795
4301,105,Linear Regression,1.2642022208853485
4302,110,Linear Regression,0.41538932311020155
4303,115,Linear Regression,0.32427473222954745
4304,120,Linear Regression,0.5458259916643697
4305,20,Linear Regression,5.228810139635942
4306,25,Linear Regression,1.2792984311441558
4307,30,Linear Regression,0.8050336033366484
4308,35,Linear Regression,3.925861987893543
4309,40,Linear Regression,1.0012313373344994
4310,45,Linear Regression,5.286809166223986
4311,50,Linear Regression,0.7167139293684872
4312,55,Linear Regression,0.8512654637587223
4313,60,Linear Regression,0.7323612219731673
4314,65,Linear Regression,0.9264333214069111
4315,70,Linear Regression,1.379221452212566
4316,75,Linear Regression,2.8547441595453376
4317,80,Linear Regression,19.951478614255638
4318,85,Linear Regression,10.975342117423628
4319,90,Linear Regression,1.2728054101535249
4320,95,Linear Regression,1.4780808988969594
4321,100,Linear Regression,0.895392908655394
4322,105,Linear Regression,0.962279090245103
4323,110,Linear Regression,0.3737377254295329
4324,115,Linear Regression,0.30113197141047704
4325,120,Linear Regression,0.344309124018797
4326,20,Linear Regression,1.5040379776937227
4327,25,Linear Regression,2.953183193634487
4328,30,Linear Regression,3.699065844292059
4329,35,Linear Regression,2.4019334659116724
4330,40,Linear Regression,1.315348781592477
4331,45,Linear Regression,1.6841330186450234
4332,50,Linear Regression,5.27531061732188
4333,55,Linear Regression,2.1307237946385325
4334,60,Linear Regression,1.2384483627228455
4335,65,Linear Regression,0.637186181386798
4336,70,Linear Regression,0.4090345506419803
4337,75,Linear Regression,1.2468935656868652
4338,80,Linear Regression,2.6979265047459604
4339,85,Linear Regression,20.049937851033768
4340,90,Linear Regression,2.813162407837241
4341,95,Linear Regression,0.5476909826294919
4342,100,Linear Regression,1.1141267813712254
4343,105,Linear Regression,0.37352086630366665
4344,110,Linear Regression,0.5359788799627728
4345,115,Linear Regression,0.31376084653321634
4346,120,Linear Regression,0.46168123231997954
4347,20,Linear Regression,1.9681189209329728
4348,25,Linear Regression,0.9718029694587278
4349,30,Linear Regression,1.4078382555088005
4350,35,Linear Regression,1.1144029552176138
4351,40,Linear Regression,1.1595492550772306
4352,45,Linear Regression,1.1671569068687413
4353,50,Linear Regression,0.9911843638355462
4354,55,Linear Regression,1.636660679056562
4355,60,Linear Regression,2.8012568962677338
4356,65,Linear Regression,0.8575790597270815
4357,70,Linear Regression,0.871186661845644
4358,75,Linear Regression,1.5151012102975823
4359,80,Linear Regression,1.6183892605792185
4360,85,Linear Regression,3.2572036433045817
4361,90,Linear Regression,1.2042014114887738
4362,95,Linear Regression,1.818859033965994
4363,100,Linear Regression,1.065041929061725
4364,105,Linear Regression,0.6661909034325907
4365,110,Linear Regression,0.5043619147695095
4366,115,Linear Regression,0.2712941653811362
4367,120,Linear Regression,0.3869638110550979
4368,20,Linear Regression,1.3369243173517755
4369,25,Linear Regression,7.222713307036298
4370,30,Linear Regression,6.834860077824426
4371,35,Linear Regression,3.122846172995106
4372,40,Linear Regression,1.3727161993878996
4373,45,Linear Regression,0.7656646560932661
4374,50,Linear Regression,0.9318633801366178
4375,55,Linear Regression,0.8032504533702305
4376,60,Linear Regression,0.8845730565461851
4377,65,Linear Regression,2.031288018557741
4378,70,Linear Regression,0.9951560548812274
4379,75,Linear Regression,1.3259231456498672
4380,80,Linear Regression,2.647354843801971
4381,85,Linear Regression,27.2215550647827
4382,90,Linear Regression,1.399735534852256
4383,95,Linear Regression,1.687972847364752
4384,100,Linear Regression,1.4990074053688431
4385,105,Linear Regression,1.0409504595376162
4386,110,Linear Regression,0.4035875605125053
4387,115,Linear Regression,0.6914292524025424
4388,120,Linear Regression,0.3171121647837149
4389,20,Linear Regression,1.6368251211368736
4390,25,Linear Regression,1.0661953702755915
4391,30,Linear Regression,1.9247308360223148
4392,35,Linear Regression,0.24607492109491116
4393,40,Linear Regression,1.1211169607778264
4394,45,Linear Regression,1.477897221028624
4395,50,Linear Regression,2.605212371617401
4396,55,Linear Regression,2.66306499471352
4397,60,Linear Regression,0.8674165688371196
4398,65,Linear Regression,1.2954037453886578
4399,70,Linear Regression,0.8299079566755608
4400,75,Linear Regression,2.3295390352889043
4401,80,Linear Regression,1.6762553648774372
4402,85,Linear Regression,10.851073480399377
4403,90,Linear Regression,1.3920989861868893
4404,95,Linear Regression,0.6246878996349466
4405,100,Linear Regression,0.7282401768224775
4406,105,Linear Regression,0.6046884012660841
4407,110,Linear Regression,0.2777828946677516
4408,115,Linear Regression,0.22608576882101883
4409,120,Linear Regression,0.7044005329818814
4410,20,Linear Regression,0.4894849888958197
4411,25,Linear Regression,4.175838924583857
